index,id,video,gt_label,pred_label,pred_text
40,4894,异常停车_20240614134000_突发事件_35704595.mp4,异常停车,多车事故,2024年6月13日14时44分，在外环高速沪太立交西3枪机1处，发生一起多车事故。涉事车辆包括一辆白色面包车和一辆白色轿车，两车发生碰撞，导致其斜停在车道上，部分物品散落，车辆位置异常。事故发生后，一名男子从事故车辆旁下车在路边查看情况，其他车辆被迫减速绕行，交通流出现短暂拥堵。现场未见明显人员受伤情况，但事故车辆占用车道影响通行秩序，符合多车事故的典型特征。
55,4909,占道施工_20230806231920_运行安全_34537966.mp4,占道施工,拥堵,2023年8月6日23时19分至23时20分，嘉闵西侧汇聚机箱路段夜间出现占道施工交通事件。现场可见多排红白相间的交通锥桶沿道路一侧排列，形成临时隔离带，占用部分行车道，导致车道数量减少。一辆工程车辆停靠在施工区域前方，车灯开启，疑似为施工或检查作业车。一名身穿反光背心的工作人员在锥桶旁行走，疑似进行现场指挥或检查。该施工区域未见明显施工设备或围挡，但存在明显的车道缩减和交通引导措施，对过往车辆通行造成一定影响，车辆需减速绕行以避开施工区域。整体交通流保持有序，未出现拥堵或事故现象，但存在潜在安全隐患，如车道减少、车辆变道避让等。
59,4913,二轮车辆闯入_20230721130522_突发事件_33393643.mp4,二轮车辆闯入,多车事故,2023年7月21日13时05分23秒，在东侧元江路入口3的隧道内，一辆二轮摩托车从画面右侧驶入车道，驾驶员身穿深色衣物并佩戴头盔，车辆在行驶过程中未见明显违规行为，但该路段为封闭式隧道，通常禁止非机动车通行，因此属于闯入行为。摩托车在车流中穿行，与多辆轿车并行，未发生碰撞，但存在安全隐患。其行为符合二轮车辆闯入交通事件特征，对周边车辆造成潜在干扰，可能引发追尾或侧碰事故。
65,4919,拥堵_20240316134738_突发事件_35416214.mp4,拥堵,异常停车,2024年3月16日13时50分至13时51分，外环高速吴中路路段出现异常停车事件。一辆红色货车在右侧应急车道内完全静止，车辆未开启双闪灯，且无交通信号灯或标志允许停车，驾驶员不在车内，车辆明显处于非正常行驶状态。该车停靠位置位于行车道旁，影响了后方多辆车辆的正常通行，导致后方车辆被迫减速绕行，形成局部拥堵。周围车辆包括轿车、货车及大型运输车等密集行驶，交通流受到明显干扰，存在安全隐患。该行为不符合高速公路临时停车规定，属于典型异常停车行为。
68,4922,异常停车_20230716095332_突发事件_1153383.mp4,异常停车,拥堵,2023年7月16日09时53分至09时54分，外环高速丰翔路-1 02路段出现交通拥堵事件。该路段为双向多车道高速公路，路面湿滑，天气阴雨，能见度较低。视频显示，从09:53:29开始，道路右侧车道车辆行驶缓慢，车流密集，多辆货车与轿车依次排队缓行，包括白色厢式货车、红色集装箱货车、白色面包车及黑色轿车等，车辆间距明显缩小，车速降低，部分车辆处于低速蠕行状态。拥堵持续约1分钟，未见明显事故或障碍物，但后方车辆持续汇入导致通行效率下降，形成典型的早高峰时段的交通拥堵现象。整体影响表现为车辆通行速度显著下降，后方车辆被迫减速并保持安全距离，整体车流呈现缓慢移动状态，符合拥堵判断标准中的多辆车缓慢移动、排队长度超常、发生在瓶颈区域等特征。
87,4941,拥堵_20231103090554_突发事件_35040932.mp4,拥堵,二轮车辆闯入,2023年11月3日09:05至09:06期间，外环高速莘庄立交东南方向出现拥堵交通事件。视频显示，多辆机动车在该路段缓慢行驶，包括一辆红色货车、一辆黄色大巴车、一辆蓝色轿车、一辆银色SUV、一辆白色轿车及多辆小型客车和货车，车辆依次排队通过，车距明显缩短，部分车辆刹车灯持续亮起，表明车速极低或处于缓行状态。由于车流量大且车道数量有限，车辆通行效率降低，形成持续性拥堵。现场未见施工设施、事故痕迹或抛洒物，也无异常停车或二轮车辆闯入情况，但因车流密集导致通行不畅，影响了整体交通流畅性。
93,4947,占道施工_20230909002352_运行安全_34746468.mp4,占道施工,拥堵,2023年9月9日星期六00:23:50至00:24:48期间，K14+050路段夜间出现严重交通拥堵事件。该路段为城市高架道路，双向多车道，右侧车道车辆行驶缓慢，车流密集，车辆间距极小，多数车辆刹车灯持续亮起，表明车速极低或处于停滞状态。涉事车辆包括大量轿车、货车及大型运输车，其中可见红色集装箱货车、白色厢式货车、黄色出租车及多辆私家车，均在排队缓行中。左侧对向车道车流相对顺畅，但因右侧拥堵导致整体通行效率下降。现场未见明显事故、施工或抛洒物迹象，也无异常停车或二轮车辆闯入行为。拥堵主要集中在高架桥中部及右侧车道，影响范围较长，持续时间约1分钟，且无缓解趋势，符合典型拥堵特征。
101,4955,抛洒物_20240530074153_运行安全_35652730.mp4,抛洒物,拥堵,2024年5月30日07:41至07:42期间，外环高速丰翔路南段出现严重交通拥堵事件。该路段为多车道高速公路，两侧绿树成荫，道路右侧设有绿色护栏。视频显示，大量机动车包括轿车、货车、客车及特种车辆（如工程车）在多个车道内缓慢行驶或完全停滞，车流密集且持续时间较长，车辆间距极小，部分车辆刹车灯持续亮起，表明车速极低或处于停滞状态。拥堵主要集中在道路左侧车道，右侧车道通行相对顺畅，但整体车流密度极高，导致车辆排队长度显著增加，通行效率显著下降。未见明显事故、施工或抛洒物等直接诱因，推测可能由前方交通瓶颈或突发状况引发。该事件符合拥堵判断标准：多辆车缓慢移动或完全停止，排队车辆长度超过正常范围，持续一段时间且无缓解趋势，发生在高速公路瓶颈区域，影响范围覆盖多个车道，造成通行能力下降。
102,4957,拥堵_20240316155937_突发事件_35416515.mp4,拥堵,抛洒物,2024年3月16日15:59至16:00，G60市区方向至S20外环高速路段出现拥堵交通事件。该路段位于高速公路弯道区域，道路两侧有绿化带和护栏，上方有指示牌显示“S20 Rego 1/2 Muni”及“G60 Rego 1/2”。视频显示，多辆轿车、货车及厢式货车在道路上缓慢行驶或完全停止，车辆排成长队，车距明显缩短，部分车辆刹车灯持续亮起，表明车速极低或处于停滞状态。涉事车辆包括白色厢式货车、红色集装箱货车、白色轿车及多辆私家车，均处于低速行驶状态，未见明显事故或停车行为。由于车流密集且持续时间较长，导致通行效率显著下降，后方车辆被迫减速并保持安全距离，整体交通流呈现典型拥堵特征，无异常停车、占道施工、二轮闯入或抛洒物等其他干扰因素。
111,4966,占道施工_20231116003349_运行安全_35106756.mp4,占道施工,拥堵,2023年11月16日00:33:45至00:34:44期间，嘉闵西桃浦公路南路段夜间出现占道施工交通事件。现场可见一辆工程车辆停靠在右侧车道，车顶闪烁着警示灯，车身周围设置有反光锥桶，形成临时施工区域。该车辆位于道路右侧，占据部分车道空间，导致后方车辆需减速并变道绕行，影响了正常通行秩序。施工区域未见明显施工人员活动，但存在明显的施工设施布置，符合占道施工特征。其他车辆在经过该区域时明显减速，部分车辆因避让施工区域而调整行驶路线，整体交通流受到一定影响，但未出现严重拥堵或事故。
121,4976,拥堵_20230725074639_突发事件_33398640.mp4,拥堵,二轮车辆闯入,2023年7月25日07时46分35秒，在外环高速漕宝路北，一辆二轮摩托车从右侧第二车道驶入主路，进入正常行驶的机动车道中，该车辆未在专用非机动车道或辅道行驶，且无明显禁止标志区域，驾驶员佩戴头盔，车辆有牌照特征，影响了行车安全与秩序，属于典型的二轮车辆闯入交通异常事件。
122,4977,二轮车辆闯入_20230719084953_突发事件_1965724.mp4,二轮车辆闯入,拥堵,2024年3月1日18时03分，在G60市区方向入口附近的高速公路路段，发生了一起多车事故。涉事车辆包括一辆白色轿车和一辆黑色SUV，两车在行驶过程中发生碰撞，导致车辆位置异常，白色轿车斜停在车道上，黑色轿车被迫紧急避让。事故发生后，有人员下车进行交涉，现场秩序受到影响，其他车辆被迫减速避让，交通流量明显减缓，形成了短暂的拥堵现象。此次事故的异常特征在于多辆车同时受困，且事故区域位于城市的交通主干道，对通行造成一定影响。
126,4981,异常停车_20240624005704_突发事件_35720496.mp4,异常停车,多车事故,2024年06月24日00:56:58至00:57:56，在上行中春路出口匝道处，视频显示发生了一起多车事故。涉事车辆包括一辆白色轿车和一辆灰色轿车，两车在行驶过程中发生碰撞，导致白色轿车停在道路中央，车门打开，驾驶员及乘客下车站在车旁。灰色轿车则紧随其后停下，事故导致该车道交通流中断，后续车辆被迫减速绕行。现场未见人员受伤情况，但事故车辆位置异常且影响后续车辆正常通行，符合多车事故的特征。
140,4995,抛洒物_20240604045959_运行安全_35669310.mp4,抛洒物,异常停车,2024年6月4日星期五05:59:55至05:59:58，在外环高速沪太立交东1-1 03路段，一辆红色货车停在右侧车道上，车辆开启双闪灯，驾驶员下车后在车旁活动，该行为持续约30秒，存在安全隐患，符合异常停车特征。
146,5002,二轮车辆闯入_20230719213652_突发事件_6964615.mp4,二轮车辆闯入,多车事故,2023年7月19日21时36分至21时37分，外环高速沪太立交东1-1路段夜间监控画面显示，一辆二轮车（疑似摩托车或电动车）从右侧车道驶入主干道，行驶于机动车道内，未在专用非机动车道或辅路通行，且无明显禁止标志区域存在。该二轮车驾驶员未佩戴头盔，车辆无牌照特征，其行为属于闯入机动车道的危险驾驶行为，对正常行驶的机动车构成潜在碰撞风险，导致部分车辆紧急避让或减速绕行，影响了道路通行秩序与安全。该事件符合二轮车辆闯入交通异常特征，存在较大安全隐患。
147,5003,异常停车_20240516185853_突发事件_35598249.mp4,异常停车,多车事故,2024年5月46日18时08分56秒，在城市高架桥路段，一辆红色货车在最右侧车道内完全静止，车辆未开启双闪灯，且无交通信号灯或标志允许其停车。该车停靠位置位于行车道内，非停车区域，导致后方多辆车辆被迫减速绕行，影响了正常交通流。该行为符合异常停车特征，存在安全隐患，可能引发追尾或剐蹭事故。
151,5007,拥堵_20240108181007_突发事件_35302890.mp4,拥堵,多车事故,2024年1月8日18时10分，在嘉闵东京沪立交北入路段，一辆白色轿车在隧道入口处发生事故。涉事车辆包括该白色轿车的驾驶室和随行人员。现场可见该白色轿车斜停靠于行车道上，导致后方车辆被迫减速避让，形成局部拥堵。多辆汽车紧急刹车并相互碰撞，引发短暂交通混乱。后续车辆紧急刹车行为导致后方车辆出现追尾和变道不慎，存在人员下车交涉的迹象。事故区域位于主路汇入主城区方向的车流中，影响了至少三辆以上车辆正常通行，存在明显的交通事故特征，包括车辆位置异常和人员下车交涉等。
157,5013,二轮车辆闯入_20230721000756_突发事件_33392882.mp4,二轮车辆闯入,异常停车,2023年7月21日00:07:52至00:08:50期间，在S20外至S4金山方向的高架道路上，一辆蓝色货车停靠在右侧车道上，且长时间保持静止状态，驾驶员不在车内，周围无施工或事故迹象，后方车辆被迫减速绕行，存在明显的异常停车行为，影响正常交通秩序。
158,5014,抛洒物_20240528130659_运行安全_35646209.mp4,抛洒物,占道施工,2024年5月28日13时10分38秒，在一条多车道高速公路的右侧车道上，出现一块绿色布状物，该物体随后被车辆碾压在车道上并逐渐向远处延伸。其尺寸较大，呈不规则形状，疑似为抛洒物。该抛洒物在车流中持续存在并引发后方车辆轻微避让或减速行为，部分车辆在经过该区域时出现变道或减速决策行为，存在潜在安全隐患。涉事车辆未在画面中明确显现，但根据现场情况判断，该抛洒物可能来自前方货车货箱掉落，因为其体积较大且易被感知。整个事件发生在施工区域附近，路面有明显标线施工痕迹，进一步支持抛洒物来源与施工相关的可能性。
165,5022,拥堵_20240302170008_突发事件_35384775.mp4,拥堵,异常停车,2024年3月2日17:07至17:08期间，在嘉闵高架路东侧西虹江南路段，发生了一起拥堵交通事件。视频显示，多辆汽车在该路段缓慢移动或完全停止，排队车辆长度超过正常范围，且持续一段时间无缓解趋势，尤其是在路口区域。涉事车辆包括轿车、SUV和一辆大型客车，它们在车道上依次缓慢前行或停滞不前。此次拥堵导致后方车辆被迫减速或停车，严重影响了道路通行效率，异常特征表现为车辆密集、行驶速度极低以及部分车辆开启双闪灯。
168,5025,抛洒物_20240519134159_运行安全_35607164.mp4,抛洒物,异常停车,2024年5月19日13时41分54秒至13时42分52秒，位于城市高架道路南向车道上，一辆红色货车在右侧应急车道内长时间静止不动，车辆未开启双闪灯，驾驶员下车活动，符合异常停车行为。
201,5058,拥堵_20240208172331_突发事件_35358444.mp4,拥堵,多车事故,2024年02月08日17:23至17:24，在某高速公路路段发生一起多车事故，涉事车辆包括一辆白色轿车和一辆蓝色SUV。事故中，白色轿车与蓝色SUV发生碰撞，导致蓝色SUV停在车道上，产生大量车辆避让和紧急停车。事故发生后，现场秩序混乱，多辆车缓慢行驶或完全停止，交通流明显受阻，后续车辆密集排队，形成拥堵现象。此外，现场有人员下车查看情况，进一步加剧了事故的复杂性和影响。此事件符合多车事故的判断标准，表现为车辆碰撞痕迹、异常停车或追尾情况以及交通秩序混乱等特征。
203,5060,拥堵_20240124075529_突发事件_35334707.mp4,拥堵,抛洒物,2024年4月13日14时47分55秒至14时48分02秒，外环高速天山路路段出现抛洒物交通事件。视频显示，在该时间段内，多块白色板状物散落在行车道上，主要集中在右侧车道及应急车道区域。涉事车辆不明。当车辆行驶过程中，导致部分车辆出现避让和减速行为，尤其在车流密集时段，存在安全隐患。抛洒物虽未造成严重拥堵，但已引发行人和驾驶员的注意并部分车辆采取紧急避让措施，其中“上海大众”车牌的白色轿车被抛洒物击中后明显减速。整个事件中，无明显事故迹象，但抛洒物对道路通行造成一定影响，属于典型路面抛洒物异常特征。
205,5062,异常停车_20230715182223_突发事件_1150795.mp4,异常停车,二轮车辆闯入,2023年7月15日18时22分28秒，在外环高速沪渝立交附近路段，一辆二轮车驶入主路行车道。该二轮车为摩托车，驾驶员佩戴头盔，车辆无明显牌照。该路段为高速公路，禁止非机动车通行，且无专用二轮车道或明显禁止标志。该二轮车闯入主路后持续行驶，直至驶离画面，其行为属于典型的二轮车辆闯入交通异常事件，存在较大安全隐患。
213,5070,拥堵_20231027074806_突发事件_35006048.mp4,拥堵,多车事故,2023年10月27日08时48分至08时49分，外环高速莘庄立交东（外）路段出现交通拥堵事件。该路段为多车道高速公路，双向车流密集，其中南向北方向车辆行驶缓慢，形成连续排队现象，车辆间距明显缩小，车速降低，部分车辆处于低速蠕行状态。涉事车辆包括多辆轿车、货车及厢式货车，如红色、白色、绿色等颜色的货车在车流中穿行，未见明显事故或障碍物。拥堵主要集中在靠近立交桥区域，车辆在匝道口汇入主路，导致通行效率下降。现场未发现异常停车、施工设施、二轮车辆闯入或抛洒物等直接诱因，但整体车流密度高，持续时间较长，符合拥堵判断标准。该事件对周边道路通行造成一定影响，存在潜在追尾风险。
215,5072,拥堵_20240316164340_突发事件_35416634.mp4,拥堵,异常停车,2024年3月16日16时46分，外环高速蕴川立交西路段，一辆红色货车停靠在右侧车道上，车辆开启双闪灯，驾驶员下车后在车旁停留数秒，随后重新上车。该车辆长时间静止于行车道旁，导致后方车辆被迫减速绕行，影响了正常交通流，形成局部拥堵风险。现场无明显施工或事故迹象，车辆停放位置不符合临时停车规定，存在安全隐患。
224,5081,异常停车_20230720131040_突发事件_33389877.mp4,异常停车,二轮车辆闯入,2023年7月20日13时10分40秒左右，在外环高速沪渝立交段，一辆二轮车驶入主路，与一辆黄色货车并行行驶，未见其佩戴头盔，且在雨天湿滑路面上行驶，存在逆行及横穿车道的危险行为，对周边车辆造成潜在安全隐患，属于典型的二轮车辆闯入交通异常事件。
225,5082,异常停车_20230718122756_突发事件_1960711.mp4,异常停车,二轮车辆闯入,2023年7月18日12时28分04秒至12时28分13秒，外环高速丰翔路路段出现二轮车辆闯入交通事件。一辆摩托车从右侧车道驶入高速公路主路，行驶过程中未见明显逆行或横穿行为，但其出现在禁止非机动车通行的高速公路上，属于闯入行为。该摩托车在车流中穿行，与多辆小汽车并行，存在安全隐患。由于该路段为城市快速路，无专用二轮车道，且设有禁止非机动车通行标志，该摩托车闯入行为违反交通规则，对周边车辆造成潜在干扰，引发后方车辆紧急避让，影响行车安全与秩序。该事件符合二轮车辆闯入判断标准，构成交通异常。
232,5089,抛洒物_20230728105300_运行安全_33409350.mp4,抛洒物,拥堵,2023年7月28日星期五10时52分至10时53分，位于城市高架桥路段的交通监控画面显示，该区域出现拥堵现象。视频显示，多辆货车和轿车在该路段缓慢行驶或完全停止，车辆排成长队，车距明显缩短，部分车辆尾灯亮起，表明车速极低或处于停滞状态。涉事车辆包括红色、白色、黑色等多种颜色的货车及多辆小型轿车，其中部分大型货车占据车道，导致通行效率降低。由于车流密集且持续时间较长，形成明显的交通拥堵，影响了正常通行秩序，符合拥堵事件的典型特征。
234,5091,异常停车_20240510140437_突发事件_35578164.mp4,异常停车,多车事故,2024年5月10日14时04分至14时05分，外环高速莘朱路路段出现异常停车事件。一辆白色轿车在车道内完全静止，驾驶员下车后在车旁停留并多次查看车辆情况，疑似车辆故障。该车停靠位置位于行车道内，非停车区域，且无交通信号灯或标志允许停车，导致后方多辆车辆被迫减速绕行，形成局部拥堵。周围车辆包括货车、轿车和面包车等，均正常行驶，但受其影响出现变道和缓行现象。该行为违反了高速公路禁止随意停车的规定，存在安全隐患，可能引发交通事故。
237,5094,拥堵_20240113182656_突发事件_35316755.mp4,拥堵,异常停车,2024年1月13日18:26至18:27，在嘉闵东柴塘北路入口处，发生了一起拥堵交通事件。视频显示，多辆汽车在该路段缓慢移动或完全停止，排队车辆长度超过正常范围，且持续一段时间无缓解趋势，明显发生在路口区域。涉事车辆包括轿车、SUV和面包车等，它们在车道上依次缓慢前行或停滞不前，导致后方车辆被迫减速或停车等待。这一情况造成了交通流量的严重受阻，影响了道路的正常通行效率，异常特征表现为车辆密集、行驶速度极低以及部分车辆开启双闪灯。
240,5097,异常停车_20240515215245_突发事件_35594521.mp4,异常停车,多车事故,"2024年5月15日21时52分36秒至21时53分33秒，S20外至S4金山方向高架路段发生一起多车事故。事故发生在夜间，道路两侧设有护栏，右侧护栏边有一名身穿深色衣物、佩戴白色帽子的男性站在路边，疑似正在行走或停留不动。该路段为双向多车道城市快速路，车流密集，车辆行驶缓慢。

视频显示，多辆机动车在夜间行驶过程中，右侧车道先后有五辆以上车辆出现减速、避让或紧急刹车行为，其中一辆黑色轿车在接近事故区域时明显减速并完全停止，而后重新启动。其中，黑色轿车后方紧随两辆白色轿车，随后又有三辆轿车依次通过。此外，一辆黄色出租车和一辆白色面包车也先后驶过该区域，交通流受到明显影响。

所有车辆均保持正常行驶状态，未见明显碰撞痕迹或人员下车交涉行为，但车辆间存在明显的紧急避让和减速行为，表明存在突发性交通干扰。事故现场无明显施工设施、抛洒物或二轮车辆闯入情况，也未发现身穿白色衣物、手提白色物品的男子在护栏边停留，因此无法确定其是否为事故责任人。整体来看，该事故特征表现为多车追尾，发生在夜间城市主干道，影响范围较长，且持续时间较长，符合多车事故判断标准。"
250,5107,二轮车辆闯入_20230722154348_突发事件_33394713.mp4,二轮车辆闯入,拥堵,2023年7月22日14时47分，外环高速老沪闵路东（内）路段在雨雾天气条件下出现交通拥堵事件，地点位于曹安公路出口3公里处附近。视频显示该路段双向车道均出现车辆行驶缓慢现象，车流密集且持续排队，车辆尾灯普遍亮起，表明车速明显降低。涉事车辆包括多辆轿车、货车及厢式运输车，其中右侧车道有绿色货车和红色货车，左侧车道则以小型客车为主。车辆在多个车道内缓慢移动，部分车辆因避让前车而频繁变道，导致整体通行效率下降。该拥堵发生在早高峰时段，未见明显事故或施工迹象，但因车流量大且天气恶劣（路面湿滑、能见度较低），造成通行不畅，影响正常交通秩序，属于典型的雨天道路拥堵异常事件。
251,5108,抛洒物_20240307155754_运行安全_35393847.mp4,抛洒物,占道施工,2024年3月15日15:52至15:53期间，在外环高速北翟路立交北方向路段，发生了一起占道施工交通事件。视频中可以看到，一辆黄色工程车停在最右侧车道上，多名施工人员穿着反光背心在车辆周围进行作业，旁边放置了多个交通锥桶以警示过往车辆。由于施工占用了一部分车道，导致该车道无法正常通行，其他车辆被迫减速或变道绕行，影响了道路的正常交通秩序。此外，施工区域设有明显的警示标志，提醒驾驶员注意避让，确保行车安全。整个过程中，施工车辆和人员的行为符合占道施工的标准特征，且对交通流产生了一定的影响。
254,5111,拥堵_20230814075015_突发事件_34575630.mp4,拥堵,二轮车辆闯入,2023年8月14日07:50:13至07:51:12期间，在S4市区方向至G60出省方向的高架桥路段，一辆二轮车辆从右侧绿化带边缘驶入行车道，沿道路左侧行驶，未在专用非机动车道或辅路通行，且无明显禁止标志区域，驾驶员佩戴头盔，车辆无牌照特征，其行为属于闯入禁止通行区域的危险驾驶行为，对正常行驶的机动车构成潜在安全隐患，导致后方车辆需紧急避让或减速，影响道路通行安全。
265,5122,拥堵_20240116134401_突发事件_35322368.mp4,拥堵,多车事故,2024年01月16日星期二13:43至13:44，在外环高速吴中路路段，多辆汽车和货车在行驶过程中发生事故，涉事车辆包括一辆红色货车与一辆白色轿车，两车在交汇处发生碰撞，导致白色轿车斜停在车道上，影响了正常交通秩序， loaner车辆也出现了异常停顿，形成了明显的交通堵塞现象。事故现场可见白色轿车明显位置异常，横跨部分车道，且无避免措施，而红色货车则部分车身位置异常，疑似碰撞导致货物脱落，进一步加剧了交通影响。此外，周围车辆被迫减速避让，形成短暂拥堵，且未见明显施工或抛洒物等其他干扰因素，主要表现为因大型车辆碰撞引发的持续性交通阻塞。
283,5140,二轮车辆闯入_20230722140741_突发事件_33394617.mp4,二轮车辆闯入,拥堵,2023年7月22日14时07分至14时08分，外环高速龙吴路路段出现拥堵事件。该路段为多车道高速公路，双向车流密集，其中南向车道车辆行驶缓慢，形成明显排队现象，车辆间距缩小，车速降低，部分车辆处于低速蠕行状态，持续时间约1分钟且无缓解趋势。涉事车辆包括多辆轿车、货车、厢式货车及大型客车，均在正常行驶过程中因前方车流积压而减速或停顿。现场未见施工设施、异常停车或事故迹象，也无二轮车辆闯入或抛洒物情况。拥堵主要影响右侧车道通行效率，导致后方车辆需频繁变道避让，整体交通流呈现典型的高峰时段拥堵特征，符合交通拥堵判断标准中的“多辆车缓慢移动或完全停止”、“排队车辆长度超过正常范围”以及“持续一段时间且无缓解趋势”。
