index,id,video,gt_label,pred_label,pred_text
123,4978,异常停车_20240613144354_突发事件_35701670.mp4,异常停车,占道施工,2024年6月13日14时43分50秒至14时44分56秒，外环高速沪太立交南段，一辆红色货车在右侧应急车道内完全静止，车辆开启双闪灯，驾驶员身穿红色上衣站在车旁，疑似车辆故障。该行为导致后方少量车辆被迫减速绕行，形成短暂拥堵，影响了正常交通流。现场无施工设施或事故迹象，车辆状态正常，但存在安全隐患。
125,4980,占道施工_20240427231202_运行安全_35538438.mp4,占道施工,拥堵,2024年4月23日早晨7点11分至7点12分，外环高速老沪闵路东（内）路段发生占道施工交通事件。现场可见一辆黄色工程车停靠在右侧车道，车顶闪烁着警示灯，车身周围设置有多个橙白相间的交通锥桶，形成临时隔离区域。该工程车缓慢移动并持续闪烁警示灯，表明正在进行道路施工或维护作业。施工区域占据部分车道，导致右侧车道通行能力下降，过往车辆需减速绕行，影响了正常交通流。同时，施工区域未见明显施工人员活动，但存在明显的施工设施布置，符合占道施工特征。整体交通秩序虽未完全中断，但存在局部拥堵风险。
126,4981,异常停车_20240624005704_突发事件_35720496.mp4,异常停车,占道施工,2024年06月24日00:57:00至00:57:59，在某高速公路的出城方向路段，视频显示存在占道施工交通事件。涉事车辆包括施工车辆和过往的轿车、货车等。施工车辆停在道路右侧，周围设有警示灯和施工设施，导致右侧车道被部分遮挡。由于施工影响，右侧车道车辆需减速并变道行驶，对通行造成一定影响。异常特征表现为车道被施工设施围挡，车辆被迫绕行或减速，且施工区域设有明显的警示标志和灯光提示。整体来看，该事件符合占道施工的判断标准，表现为车道被施工设施遮挡、车辆需变道或减速以及施工区域设有警示标志。
131,4986,占道施工_20240326231211_运行安全_35443106.mp4,占道施工,拥堵,2024年3月26日23时12分至13分，外环高速漕宝路北段发生占道施工交通事件。现场可见一辆工程车缓慢行驶于道路右侧车道，车顶闪烁警示灯，周围摆放多个红白相间的交通锥桶，形成临时施工区域。一名身穿反光背心的施工人员在车辆附近活动，协助现场作业。该施工区域占用部分车道，导致车辆需减速绕行，影响了正常通行效率。施工区域设有明显的警示标志和灯光提示，符合占道施工标准，但未见施工人员穿戴反光背心或佩戴安全帽，可能存在安全隐患。整体交通流未完全中断，但存在明显的拥堵迹象。
138,4993,抛洒物_20240216203149_运行安全_35364108.mp4,抛洒物,多车事故,2024年2月16日20:31至20:32，在外环高速曹安路北枪机2处，发生了一起多车事故。涉事车辆包括一辆白色轿车和一辆白色SUV，车辆在行驶过程中发生碰撞，导致两车位置异常，白色轿车斜停在车道上，白色SUV则紧随其后。事故现场有人员下车查看情况，交通一度受阻，后方车辆被迫减速绕行，形成了短暂的拥堵现象。此外，路面上还放置了几个白色塑料袋以防止车辆掉落物品，这可能与事故相关的其他车辆损坏情况有关。整体来看，此次事故的异常特征主要表现为车辆碰撞和交通秩序的混乱。
140,4995,抛洒物_20240604045959_运行安全_35669310.mp4,抛洒物,异常停车,2024年6月4日星期五05:59:53至05:59:57，在外环高速沪太立交东1-1 03路段，一辆红色货车停在下行车道内，车辆未开启双闪灯，另一车辆被迫绕行。05:59:57左右该货车启动后，将车距减速通过。视频显示，该区域为高速公路右侧车道，设有临时停车区标志，且无允许停车通行标识，整体车速较快，抛洒物对后方车辆造成潜在安全隐患，虽未引发严重交通事故，但存在违规停车行为，影响了道路通行秩序。
146,5002,二轮车辆闯入_20230719213652_突发事件_6964615.mp4,二轮车辆闯入,占道施工,2023年7月19日21时36分至21时37分，外环高速沪太立交东1-1 03路段夜间发生占道施工交通事件。现场可见多辆工程车辆停靠在道路右侧应急车道及部分行车道区域，包括一辆红色货车、一辆黄色工程车和一辆蓝色集装箱货车，均开启警示灯。施工区域设有临时围挡和警示标志，周围设置有反光隔离设施和照明设备，施工人员身穿反光背心在作业区域附近活动。该施工行为导致右侧车道通行空间被压缩，车辆需减速绕行，影响了正常交通流，存在一定的交通安全隐患。
147,5003,异常停车_20240516185853_突发事件_35598249.mp4,异常停车,多车事故,2024年5月46日18时08分56秒，在城市高架桥路段，一辆红色货车在最右侧车道完全停止，车辆静止时间超过30秒，且驾驶员未下车处理。该车停在非停车区域，导致后方车辆被迫减速绕行，影响了正常交通流。此行为符合异常停车特征，存在安全隐患，可能引发追尾或二次事故。
155,5011,占道施工_20240302231215_运行安全_35384921.mp4,占道施工,拥堵,2024年3月2日23时12分至23时13分，S4市区方向至S20内环高架路段出现占道施工交通事件。现场可见一辆黄色工程车停靠在右侧车道，车顶警示灯闪烁，周围设置多排红白相间的交通锥桶，形成临时隔离带，占用部分行车道。一名身穿反光背心的工作人员在锥桶旁进行作业，车辆通行需绕行或减速通过施工区域。该施工区域未见明显施工机械或围挡，但存在明显的车道缩减和交通引导措施，导致车辆行驶速度降低，后方车辆排队缓行，存在一定的通行压力。整体交通流保持有序，但存在因施工引发的潜在拥堵风险。
156,5012,抛洒物_20240609013024_运行安全_35688092.mp4,抛洒物,异常停车,2024年6月9日01时30分25秒至01时31分23秒，外环高速沪嘉地道内，一辆轿车在道路右侧车道内长时间静止，车辆未开启双闪灯，车辆位置持续异常，整个过程中无其他车辆经过该车或车辆驾驶员下车处理，符合异常停车的判断标准。
168,5025,抛洒物_20240519134159_运行安全_35607164.mp4,抛洒物,拥堵,2024年5月19日13时42分，位于城市高架道路的某路段发生拥堵事件，该路段为双向多车道设计，右侧方向车流密集，车辆行驶缓慢，部分车辆处于低速移动或短暂停滞状态，持续时间超过10秒且无缓解趋势。涉事车辆包括多辆轿车、货车及厢式运输车，其中红色和白色货车较为显著，车辆在多个车道内排队缓行，未见明显事故或障碍物，但车距明显缩短，通行效率显著下降。左侧对向车道车流相对正常，未受影响。拥堵主要集中在右侧车道，可能与前方出口匝道汇入车流或前方道路瓶颈有关，导致整体通行能力下降。异常特征表现为车辆排队长度较长，车速普遍低于正常水平，且无明显缓解迹象，符合拥堵判断标准。
173,5030,二轮车辆闯入_20230720085755_突发事件_6967507.mp4,二轮车辆闯入,多车事故,2023年7月20日08时56分54秒，在外环高速漕宝路南段，一辆二轮摩托车行驶于多车道高速公路的中间车道，未在专用非机动车道或辅路行驶，且无明显禁止标志区域，车辆驾驶员佩戴头盔，该行为属于闯入高速公路的危险驾驶行为，对周围正常行驶的车辆造成潜在干扰，存在较大安全隐患。
177,5034,二轮车辆闯入_20230722135422_突发事件_33394607.mp4,二轮车辆闯入,多车事故,2023年7月22日13时54分18秒至13时54分25秒，位于S4南区方向至S20的高架道路路段，一辆二轮摩托车驶入左侧辅路，该区域无专用二轮车道，不符合二轮车辆闯入禁止通行区域的规定。涉事车辆为一辆黑色摩托车，驾驶员身穿深色衣物，佩戴头盔，沿左侧辅路行驶并逐渐远离监控范围。该行为属于典型的二轮车辆非法闯入交通事件，存在安全隐患，可能引发与其他车辆的碰撞风险。
180,5037,抛洒物_20231231182528_运行安全_35281903.mp4,抛洒物,占道施工,2023年12月31日18时25分至18时26分，位于城市高架桥路段的监控画面显示，道路上有一块白色纸状物散落在右侧车道，未见车辆直接掉落该物。车辆在通过该区域时未出现紧急刹车或绕行行为，整体交通流保持正常通行状态，无拥堵现象。该抛洒物位于道路右侧靠近护栏的位置，持续存在于路面超过一分钟，尺寸较大，足以对后方车辆造成潜在安全隐患。未发现涉事车辆，也无施工迹象，初步判断为对向车道车辆掉落该物导致。
184,5041,占道施工_20231224003234_运行安全_35255801.mp4,占道施工,异常停车,2023年12月24日凌晨1点34分至1点35分，外环高速江杨北路路段夜间出现占道施工交通事件。现场可见道路左侧车道被一排橙白相间的交通锥桶封闭，形成临时隔离带，占用部分行车道，导致车辆需绕行或减速通过。施工区域未见明显施工人员或工程车辆作业，但存在明显的施工警示标志和照明设施。多辆机动车（包括轿车、货车）在该区域正常行驶，但因车道减少，部分车辆出现轻微变道行为，整体车流保持有序通行，未发生拥堵或事故。该事件属于典型的占道施工，对交通流造成一定影响，但未引发异常停车、抛洒物或事故。
191,5048,抛洒物_20240522071741_运行安全_35619586.mp4,抛洒物,二轮车辆闯入,2024年5月22日7时17分至7时18分，外环高速沪太立交西2枪机2监控画面显示，双向车道车流正常行驶，一辆二轮摩托车行驶于最右侧机动车道，未在专用非机动车道或辅路通行，佩戴头盔，无专用二轮车道标识或明显禁止标志，该车在车流中穿行，存在逆行、横穿车道等危险行为，对周边车辆造成潜在安全隐患，影响交通秩序。
193,5050,异常停车_20240515172009_突发事件_35594101.mp4,异常停车,拥堵,2024年5月15日17时20分至17时21分，在G60市区方向至S4金山方向的高架道路上，发生了一起拥堵交通事件。视频显示，该路段车辆行驶缓慢，多辆轿车和货车在弯道处排起了长队，车流明显受阻，持续时间较长且无缓解趋势。涉事车辆包括白色轿车、黑色轿车以及多辆大型货车，它们依次缓慢前行，与周围的其他车辆形成对比。由于车辆密集，导致道路通行效率下降，后方车辆被迫减速或停滞，形成了典型的拥堵现象。此事件发生在道路的弯道区域，进一步加剧了交通压力，影响了整体道路的正常运行。
197,5054,拥堵_20231212163018_突发事件_35215639.mp4,拥堵,二轮车辆闯入,2023年12月12日16时30分至16时31分，S4市区方向至G60出省方向的高架桥路段出现交通拥堵事件。该路段为双向两车道，两侧有绿化带和护栏，路面标线清晰，无施工迹象。视频显示，多辆机动车包括轿车、货车及厢式货车在该路段缓慢行驶，车距明显缩短，车辆依次排队通过，未见异常停车或事故迹象。车辆整体通行速度较慢，部分车辆在接近隧道入口处出现轻微加速趋势，但未形成持续性拥堵。由于车流量较大且通行效率降低，导致后方车辆被迫减速并保持安全距离，形成典型的拥堵现象。此事件无明显施工、抛洒物或二轮车辆闯入等其他异常情况，主要表现为因车流密集引发的通行不畅，影响了该路段的正常交通秩序。
199,5056,占道施工_20231214224406_运行安全_35226762.mp4,占道施工,拥堵,2023年12月17日22时44分至22时45分，外环高速京沪立交南1（外）路段夜间出现占道施工交通事件。施工区域位于道路左侧车道，现场设置有多个橙白相间的交通锥桶，形成临时隔离带，占用部分行车道。施工人员身穿反光背心，在施工区域内活动，配合施工车辆进行作业。施工区域前方设有警示灯和指示牌，提示车辆绕行。该施工行为导致左侧车道通行能力下降，车辆需减速并变道行驶，对后方车辆造成一定影响，存在潜在安全隐患。整体交通流保持缓慢通行状态，未出现严重拥堵或事故。
203,5060,拥堵_20240124075529_突发事件_35334707.mp4,拥堵,抛洒物,2024年4月13日14时47分55秒至14时48分02秒，外环高速天山路路段出现抛洒物交通事件。在视频画面中，右侧车道靠近中央隔离带处可见一块长条状异物（疑似金属板或木板）横卧于路面，位于行车道与应急车道之间，未被及时清理。该异物导致后方多辆货车和轿车行驶过程中出现急刹或绕行行为，尤其在视频中后期，部分车辆在接近该异物时出现减速避让行为，影响了正常通行秩序。现场无施工迹象，也无人员下车处理，且无警示标志或人员存在，初步判断为货车运输过程中货物固定不牢导致的抛洒物问题。
205,5062,异常停车_20230715182223_突发事件_1150795.mp4,异常停车,二轮车辆闯入,2023年7月15日18时22分28秒，在外环高速沪渝立交附近路段，一辆二轮车驶入主路，穿越多条车道后继续向前行驶。该车辆在高速公路上无专用通道的情况下出现，属于典型的二轮车辆闯入高速公路的危险行为。该二轮车在车流中穿行，周围有多辆轿车和货车正常行驶，其行为对周边车辆造成潜在安全隐患，导致部分车辆紧急避让，影响了道路通行秩序。该事件符合二轮车辆闯入判断标准中的“出现在禁止通行区域”“无专用二轮车道或禁止标志”等特征，构成严重交通异常。
209,5066,占道施工_20240117022125_运行安全_35322868.mp4,占道施工,异常停车,2024年1月7日晚上 twilight 时分，在 S4市区方向至G60出省方向的高架桥路段，一辆白色货车在右侧车道完全静止，车辆未开启双闪灯，且无交通信号灯或标志允许其停车，该车停靠位置处于非停车区域，导致后方多辆车辆被迫减速绕行，影响了正常交通流，存在明显的异常停车特征。
214,5071,异常停车_20230720141316_突发事件_33390267.mp4,异常停车,拥堵,2023年7月20日14时13分15秒，在外环高速莘庄立交东（外）路段，一辆白色轿车在最左侧车道内突然停车，后方人停放红色轿车，两车均开启双闪灯，驾驶员下车后站在车旁，车辆持续静止导致后方车辆被迫减速绕行。该车停车位置位于非停车区域，且无交通信号灯或标志允许停车，导致后方车辆排队缓行，形成局部拥堵。影响了该车道正常通行秩序，存在安全隐患。
215,5072,拥堵_20240316164340_突发事件_35416634.mp4,拥堵,异常停车,2024年3月16日16时46分，外环高速蕴川立交西路段，一辆货车在最右侧车道停靠，车辆开启双闪灯，驾驶员在车旁站立，该事件符合异常停车的判断标准。
225,5082,异常停车_20230718122756_突发事件_1960711.mp4,异常停车,二轮车辆闯入,2023年7月18日12时28分04秒至12时29分02秒，外环高速丰翔路路段出现二轮车辆闯入交通事件。一辆摩托车从右侧匝道驶入主车道，进入高速公路行车道区域，随后沿最右侧车道向前行驶，未见驾驶员佩戴头盔，且该路段无专用二轮车道及明显禁止标志。该摩托车在车流中穿行，存在横穿车道等危险行为，对周围正常行驶的轿车和货车构成潜在安全隐患，导致部分车辆紧急避让或减速以避免碰撞。该行为违反了高速公路禁止二轮车辆通行的规定，属于典型的二轮车辆闯入异常事件，影响了道路通行安全与秩序。
232,5089,抛洒物_20230728105300_运行安全_33409350.mp4,抛洒物,异常停车,2023年7月28日星期五10时52分54秒至10时53分52秒，位于城市高架桥路段，一辆红色货车停靠在最右侧车道，驾驶员下车后在车旁停留并进行操作，车辆开启双闪灯，该事件符合异常停车的判断标准。
237,5094,拥堵_20240113182656_突发事件_35316755.mp4,拥堵,异常停车,2024年1月13日18:26至18:27，在嘉闵东柴塘北路入口处，发生了严重的交通拥堵事件。视频显示，多辆汽车在夜间行驶过程中缓慢移动，车流密集，排队车辆长度超过正常范围，并且持续一段时间内无明显缓解趋势。涉事车辆包括轿车、SUV等多种类型，它们在车道上缓慢前行或停滞不前，导致后方车辆被迫减速或停车等待。这一情况发生在高架道路的瓶颈区域，严重影响了道路的通行效率，造成了交通流量的严重积压。异常特征表现为车辆尾灯亮起，形成红色光带，显示出车辆低速行驶的状态。
240,5097,异常停车_20240515215245_突发事件_35594521.mp4,异常停车,多车事故,2024年5月15日21时52分36秒至21时53分33秒，S20外至S4金山方向高架路段发生一起多车事故。事故发生在夜间，道路环境湿滑，视线良好但存在反光反光标志所示警告提示。涉事车辆包括一辆白色厢式货车和一辆黑色轿车，中段发生追尾白色厢式货车，后方车辆紧急刹车避让，导致后方车辆行驶受阻，形成短暂拥堵。黑色轿车因在行车道内突然停车导致后方车辆减速避让，属于典型的多车事故停车行为，导致后方车辆被迫绕行或减速，影响了正常交通流。现场未见明显碰撞痕迹或人员下车交涉，但车辆位置异常且长时间停滞，符合多车事故特征。此事件导致该路段通行效率下降，后方车辆排队长度持续增加，存在潜在二次事故风险。
249,5106,拥堵_20230725075100_突发事件_33398639.mp4,拥堵,二轮车辆闯入,2023年7月25日07:50:54，在外环高速曹安路北枪机2监控区域，一辆二轮车从右侧车道驶入主路，进入高速公路行车道，该车辆未在专用通道或允许区域通行，且在车流密集区域穿行，存在逆行和横穿车道等危险行为，驾驶员佩戴头盔，车辆无明显牌照，其行为导致周边多辆汽车紧急避让，造成短暂交通干扰，属于典型的二轮车辆闯入高速公路的异常交通事件。
251,5108,抛洒物_20240307155754_运行安全_35393847.mp4,抛洒物,异常停车,2024年3月15日15:52至15:53期间，在外环高速北翟路立交北方向，一辆红色货车在行车道上异常停车，车辆完全静止且开启双闪灯，驾驶员不在车内，导致后方多辆车辆被迫减速绕行，影响了道路的正常通行秩序，存在明显的交通安全隐患。
254,5111,拥堵_20230814075015_突发事件_34575630.mp4,拥堵,二轮车辆闯入,2023年8月14日07:50:13至07:51:12期间，在S4市区方向至G60出省方向的路段上，一辆二轮车出现在左侧辅路。该车辆为摩托车，驾驶员佩戴头盔，未见明显牌照。
265,5122,拥堵_20240116134401_突发事件_35322368.mp4,拥堵,多车事故,2024年01月16日星期二13:43至13:44，在外环高速吴中路路段，多辆汽车和货车在行驶过程中发生事故，涉事车辆包括一辆红色货车、一辆白色轿车及多辆其他车辆，其中一辆黑色轿车和一辆白色SUV疑似发生碰撞，在行车道上停留，导致后方车辆减速避让，交通流出现短暂拥堵并持续影响道路通行。现场未见明显抛洒物或异常停车情况，但车辆位置异常，表明存在碰撞痕迹，符合交通事故判断标准。
272,5129,抛洒物_20240608122022_运行安全_35687131.mp4,抛洒物,异常停车,2024年6月8日12时29分18秒，在外环高速吴淞江桥路段，一辆白色货车在最右侧车道完全停止，车辆未开启双闪灯，驾驶员未下车，后方多辆车辆被迫减速绕行，造成短暂通行不畅，存在明显异常停车特征。
