index,id,video,gt_label,pred_label,pred_text
24,4877,占道施工_20240430000257_运行安全_35546785.mp4,拥堵,占道施工,2024年4月30日00:05:59至00:06:58期间，外环高速沪太立交东2枪机1监控画面显示，夜间高速公路右侧车道正在进行占道施工，现场有多名身穿反光背心的施工人员在车道内作业，其中两辆工程车辆停靠在右侧车道，车顶闪烁警示灯，周围设置大量红白相间的交通锥桶，形成临时隔离带，导致该车道通行空间受限，车辆需绕行或减速通过，施工区域未见明显施工设备或围挡，但存在明显的交通引导措施，符合占道施工的典型特征。
31,4884,抛洒物_20240402065256_运行安全_35459975.mp4,拥堵,异常停车,2024年04月02日06:52:54至06:53:53，沪宁转外环外圈路段出现异常停车事件。一辆黑色轿车在道路右侧车道内完全静止，未开启双闪灯，且无明显故障迹象或驾驶员在车旁活动，车辆长时间停靠在行车道内，属于非紧急情况下的违规停车行为。该行为导致后方车辆被迫减速绕行，影响了道路通行效率，存在安全隐患。
35,4888,二轮车辆闯入_20230718135047_突发事件_1961042.mp4,多车事故,二轮车辆闯入,2023年7月18日13时50分43秒，在外环高速莘庄立交北段，一辆二轮摩托车从画面左侧驶入主车道，沿最左侧车道由南向北行驶，驾驶员身穿深色衣物并佩戴头盔，车辆有明显牌照。该路段为高速公路，禁止二轮车辆通行，且无专用二轮车道或允许通行标志，摩托车在车流中穿行，周围多辆轿车和货车正常行驶，存在较大安全隐患，构成二轮车辆闯入交通异常事件。
38,4891,拥堵_20240108171924_突发事件_35302871.mp4,拥堵,抛洒物,2024年01月18日17:21:55至17:22:09，在外环高速富长路西枪机1处，多辆汽车和货车在夜间行驶过程中出现了严重的交通拥堵现象。涉事车辆包括多辆轿车、SUV、货车和大型卡车，它们在狭窄的行车道上缓慢移动或完全停止，形成了一条长长的车队。这种拥堵情况导致车辆排队长度超过正常范围，并且持续了一段时间，严重影响了道路的通行效率。异常特征表现为车辆尾灯亮起，显示出明显的减速和缓行状态，整体交通流呈现出典型的拥堵特征，而非其他交通异常类型如事故、施工或抛洒物等。
47,4900,拥堵_20231208081125_突发事件_35203668.mp4,抛洒物,拥堵,2023年12月8日星期五上午8时11分至8时12分，位于城市高架道路主干道上发生持续性交通拥堵事件。该路段为多车道高架桥，双向车流密集，车辆以低速或停滞状态缓慢行驶，形成明显排队现象，车辆间距极小，部分车辆在车道间频繁变道，但整体通行效率显著下降。涉事车辆包括各类轿车、货车、客车及大型运输车，其中可见多辆货车装载货物在车道间缓慢移动，如红色集装箱货车、白色厢式货车及蓝色大巴车。由于车流密集且持续时间较长，导致后方车辆被迫减速或停顿，形成典型的早高峰拥堵特征，未见明显的事故、抛洒物或施工迹象，也无异常停车或二轮车辆闯入情况，推测为高峰时段车流量过大所致。该拥堵影响了道路通行能力，造成通行延误，属于典型的城市交通拥堵事件。
49,4902,异常停车_20230718221620_突发事件_1963284.mp4,异常停车,拥堵,2023年7月18日22时16分至22时17分，夜间高速公路路段出现交通拥堵事件。该路段为双向车道，路面湿滑，夜间照明条件良好。视频显示，多辆机动车在该路段缓慢行驶或完全停止，车流密集，车辆间距明显缩小，尾灯连成一片，表明通行速度极低。涉事车辆包括多辆轿车、货车及一辆大型消防车，其中消防车在车流中缓慢移动，未见异常停车或事故迹象。由于车流量大且道路湿滑，车辆普遍开启刹车灯，形成明显的缓行状态，影响了整体通行效率。该拥堵现象持续时间较长，未见缓解趋势，且无施工设施、抛洒物或交通事故等其他干扰因素，主要表现为因车流密度过大导致的常态化拥堵，属于典型的城市高速路高峰时段拥堵事件。
58,4911,二轮车辆闯入_20230722141048_突发事件_33394623.mp4,二轮车辆闯入,异常停车,2023年7月22日14时10分45秒至14时11分13秒，外环高速京沪立交（内）路段出现异常停车事件。一辆白色轿车在右侧应急车道内完全静止，未开启双闪灯，且驾驶员未下车处理，车辆位置处于非停车区域，导致后方多辆车辆被迫减速绕行。该车长时间停靠在行车道上，影响了正常交通流，存在较大安全隐患。
59,4912,占道施工_20230816005058_运行安全_34587905.mp4,占道施工,异常停车,2023年8月16日00:50至00:51期间，外环高速老沪闵路东（内）路段出现占道施工交通事件。现场可见道路右侧车道被一排反光锥桶封闭，形成临时隔离带，导致该车道无法通行，车辆需变道行驶。施工区域未见明显施工人员或设备，但车道数量减少，车辆行驶速度减缓，后方车辆排队缓行，形成一定程度的交通压力。该区域为高速公路主线，无其他异常停车或事故迹象，但因施工设施布置，对通行造成一定影响。
60,4913,二轮车辆闯入_20230721130522_突发事件_33393643.mp4,二轮车辆闯入,异常停车,2023年7月21日13时05分23秒，在武宁路地道南线西向东方向，一辆黑色轿车在行车道内完全静止，车辆开启双闪灯，驾驶员下车后站在车旁，且无交通信号灯或标志允许停车，该行为持续数秒后车辆重新启动正常行驶。该车后方未见明显异常，但该行为导致后方车辆被迫减速避让，存在安全隐患。此行为符合异常停车的判断标准，属于非紧急情况下在非停车区域违规停车。
63,4916,拥堵_20240313172531_突发事件_35407751.mp4,拥堵,抛洒物,2024年3月13日17时25分至17时26分，外环高速天山路路段出现交通拥堵事件。该路段为多车道高速公路，双向车流密集，车辆包括轿车、货车、厢式货车及大型运输车等各类机动车。视频显示，从17:25:30开始，道路右侧车道车辆行驶缓慢，车距明显缩短，部分车辆刹车灯持续亮起，表明车速降低或短暂停滞。随后在17:26:15左右，一辆黄色工程车（载有施工设备）从右侧车道驶入，进一步加剧了右侧车道的通行压力。该工程车在行驶过程中未见明显故障迹象，但其存在导致后方车辆被迫减速并排成长队，形成持续性拥堵。此外，右侧车道还可见一辆绿色篷布覆盖的货车和一辆红色集装箱货车，均处于缓慢行驶状态。由于施工车辆和工程车占据部分车道，导致后方车辆无法正常变道，影响了整体通行效率。整个拥堵过程持续约一分钟，未见明显事故或抛洒物等其他异常情况，但存在典型的施工或应急车辆占道影响交通的特征。
64,4917,占道施工_20240525002701_运行安全_35633383.mp4,占道施工,拥堵,2024年5月25日00:26:55至00:27:59，在嘉闵西侧真南路出口处发生了一起占道施工交通事件。现场可见多辆工程车辆和施工人员，他们穿着反光背心，正在进行施工作业。施工区域被锥桶和围栏遮挡，导致车道数量减少，过往车辆需变道或减速行驶。施工人员在车道内操作设备，而施工车辆则停在路边，开启警示灯。此事件影响了该路段的正常通行，车辆被迫减速或变更车道，但未造成严重的交通拥堵。异常特征包括施工设施占据部分车道、施工人员现场作业以及车辆因施工而减速或绕行。
68,4921,占道施工_20230905002157_运行安全_34710543.mp4,占道施工,抛洒物,2023年9月5日00:21:54至00:22:53期间，外环高速吴中路路段夜间发生占道施工交通事件。现场可见多辆工程车辆停靠在右侧车道，包括一辆黄色工程车和一辆蓝色工程车，周围设置有多个红白相间的交通锥桶，形成临时施工区域。施工区域位于道路右侧靠近护栏处，部分车道被封闭，导致车辆需绕行或减速通过。过往车辆包括多辆轿车、货车及大型运输车，均在施工区域附近有序行驶，未见明显拥堵或事故。施工区域未见明显施工人员活动，但存在明显的施工设施布置，符合占道施工特征。该事件对通行车辆造成一定影响，但整体交通秩序可控，未发生异常停车、事故或抛洒物等情况。
69,4922,异常停车_20230716095332_突发事件_1153383.mp4,多车事故,拥堵,2023年7月16日星期日上午9时53分至9时54分，外环高速丰翔路-1路段出现交通拥堵事件。该路段为双向多车道高速公路，路面湿滑，天气阴雨，能见度较低。视频显示，从9:53:29开始，道路右侧车道车辆行驶缓慢，车流密集，多辆货车与轿车依次排队缓行，包括白色厢式货车、红色集装箱货车、白色面包车及黑色轿车等，车辆间距明显缩小，部分车辆刹车灯持续亮起，表明车速降低或短暂停滞。拥堵持续约1分钟，未见明显事故或障碍物，但车辆整体移动速度显著低于正常通行水平，形成持续性排队现象，影响了该路段的通行效率。异常特征表现为车流密度高、车速缓慢、无突发变道或碰撞行为，符合典型早高峰时段因车流量大导致的拥堵特征。
72,4925,二轮车辆闯入_20230717165524_突发事件_1356626.mp4,多车事故,二轮车辆闯入,2023年7月17日星期一16时54分28秒，在外环高速京沪铁路桥南路段，一辆二轮摩托车从左侧车道驶入主路，行驶于多车道高速公路的中间车道，未在专用通道或允许区域通行，且无明显禁止标志下绕行行为，驾驶员佩戴头盔，车辆有牌照特征，该行为属于二轮车辆闯入高速公路的典型异常交通事件。
74,4927,抛洒物_20231104061607_运行安全_35044837.mp4,多车事故,抛洒物,2023年11月4日06时16分，外环高速顾戴路路段出现抛洒物交通事件，路面出现一个红色纸盒状异物，位于行车道中央区域，未被及时清理。该异物疑似来自货车货箱，于06:16:09已出现，持续至视频结束。多辆货车及轿车正常行驶通过该区域，部分车辆在接近该区域时轻微调整车道以避开异物，但未见明显减速或避让行为。该抛洒物导致后续车辆需绕行或减速，存在潜在安全隐患，尤其在夜间或雨天易引发交通事故。异常特征为：异物尺寸较大、位置固定、未见人员处理、持续影响通行安全，且无警示标志提示，符合抛洒物判断标准。
82,4935,占道施工_20230903005103_运行安全_34696362.mp4,拥堵,占道施工,2023年9月3日00:50:58至00:51:57期间，外环真南路入口路段夜间出现占道施工交通事件。施工区域位于道路右侧车道，现场设置有连续的交通锥桶和警示标志，包括“前方施工”提示牌及限速2-3公里/小时的指示牌，表明该路段正在进行道路施工或维护作业。施工区域内有一辆闪烁警示灯的工程车辆缓慢行驶，配合施工人员进行作业。由于施工占用部分车道，导致右侧车道通行能力下降，车辆需减速并变道绕行，影响了正常交通流。整体画面显示施工区域布置规范，但存在一定的交通干扰风险，属于典型的占道施工异常情况。
87,4940,占道施工_20240311001653_运行安全_35399564.mp4,占道施工,拥堵,2024年03月11日星期一00:19:50至00:20:08，在外环高速铁力路西枪机2处，发生了一起占道施工交通事件。现场可见多辆工程车辆和施工人员，他们穿着反光背心，正在进行道路施工操作，车道被锥桶和施工车辆遮挡，导致车道数量减少，车辆需变道或减速通行。施工区域设有警示牌和闪烁警示灯，以提醒过往车辆注意避让。此次施工行为对夜间行车造成一定影响，车辆被迫减速或绕行，但未引发严重拥堵或事故。异常特征包括施工设施占据部分车道、施工人员现场作业以及明显的警示标志。
90,4943,拥堵_20240101190522_突发事件_35284491.mp4,拥堵,异常停车,2024年1月1日19时05分至19时06分，G60市区方向至S20外环线2枪机2路段出现严重交通拥堵事件。该路段位于夜间，道路照明良好，车流密集，多辆小轿车、货车及客车在双向车道上缓慢行驶或完全停滞，车辆尾灯连成一片红色光带，表明通行速度极低。车辆排成长队，持续时间超过一分钟且无缓解趋势，部分车辆在车道间频繁变道，导致后方车辆被迫减速或绕行，整体交通流呈现明显的拥堵特征。现场未见明显事故、施工或异常停车迹象，但因车流量大且夜间能见度较低，造成通行效率显著下降，对过往车辆造成较大影响。
91,4944,二轮车辆闯入_20230718084649_突发事件_1959375.mp4,二轮车辆闯入,占道施工,2023年7月18日08时46分48秒，在外环高速顾戴路路段，一辆黄色工程车停靠在道路右侧车道上，车身周围放置了多个黄色警示牌，车辆开启双闪灯，一名身穿反光背心的工作人员在车旁进行作业，现场还停放着一辆黄色清障车，该区域为临时施工或检查点，施工区域设有警示标志和锥桶，对过往车辆造成一定影响，车辆需减速绕行，符合占道施工的异常特征。
93,4946,占道施工_20240523000157_运行安全_35623957.mp4,占道施工,拥堵,2024年5月23日00:01:28至00:02:27，在S26沪常高速收费广场东侧（K11+608）处，发生了一起占道施工交通事件。现场可见多辆工程车辆和施工人员在进行作业，施工人员穿着反光背心，操作设备，车道被锥桶遮挡，导致车道数量减少，车辆需变道或减速通行。施工区域设有警示牌和闪烁警示灯，以提醒过往车辆注意避让。此次施工行为对道路交通造成了一定影响，但未引发严重拥堵或事故。异常特征包括施工设施占据部分车道、施工人员现场作业以及明显的警示标志。
94,4947,占道施工_20230909002352_运行安全_34746468.mp4,占道施工,拥堵,2023年9月9日星期六00:23:50至00:24:48期间，K14+050路段夜间出现严重交通拥堵事件。该路段为城市高架道路，双向多车道，右侧车道被大量车辆封闭，形成连续的排队缓行状态。涉事车辆包括各类轿车、货车、客车及大型运输车，其中有多辆大型货车（如红色集装箱货车、白色厢式货车）在车流中缓慢移动，部分车辆刹车灯持续亮起，表明车速极低或处于停滞状态。左侧对向车道车流相对正常，但因右侧拥堵导致整体通行效率下降。现场可见多个交通锥桶沿道路边缘排列，用于引导车辆变道绕行，但未见明显施工或事故迹象。拥堵主要集中在高架桥下区域，可能与前方匝道汇流或出口分流有关，导致车辆积压加剧。异常特征表现为长时间、大范围的车辆缓行与排队，且无明显事故或障碍物，符合典型高峰时段瓶颈路段的拥堵特征。
95,4948,占道施工_20230902222328_运行安全_34695991.mp4,拥堵,占道施工,2023年9月2日22时23分至22时24分，外环高速龙吴路路段夜间出现占道施工交通事件。现场可见多辆工程车辆停靠在道路右侧车道，包括一辆黄色工程车和一辆装载设备的平板运输车，周围设置大量红白相间的交通锥桶形成临时隔离带，占据部分行车道。施工区域有警示灯闪烁，提示过往车辆注意避让。多辆小型轿车、货车及大型运输车辆在施工区域前减速并变道行驶，部分车辆因车道变窄而出现排队现象，导致通行速度下降。该施工行为导致右侧车道通行能力下降，影响了正常交通流，存在潜在安全隐患，符合占道施工的典型特征。
100,4953,二轮车辆闯入_20230719084238_突发事件_1965769.mp4,二轮车辆闯入,拥堵,2023年7月19日08时42分，S20LSTV03监控点位显示，某城市快速路双向车道出现持续性交通拥堵，车辆行驶缓慢，车流密集且无明显移动规律，部分车辆在多个车道内排队缓行，部分大型货车和集装箱运输车在车流中占据较大空间，导致通行效率下降。现场未见施工设施、异常停车或事故迹象，也无二轮车辆闯入情况，但因车流量大且车辆间距缩小，形成典型拥堵现象，影响了整体道路通行能力，属于典型早高峰时段因车流集中引发的交通拥堵事件。
102,4955,抛洒物_20240530074153_运行安全_35652730.mp4,抛洒物,拥堵,2024年5月30日07:41至07:42期间，外环高速丰翔路南段出现交通拥堵事件。该路段为多车道高速公路，两侧绿树成荫，道路标线清晰，可见“内环线外”及“外环线内”指示牌。视频显示，大量机动车包括轿车、货车、客车及特种车辆（如工程车）在多个车道内缓慢行驶或完全停止，车流密集且持续时间较长，车辆间距明显缩小，部分车辆刹车灯持续亮起，表明车速极低或处于停滞状态。拥堵主要集中在左侧车道，右侧车道虽有车辆通行但速度也明显降低，整体通行效率显著下降。未见异常停车、施工设施、二轮车辆闯入、事故碰撞或抛洒物等其他异常情况，也无明显占道施工迹象。拥堵可能由前方交通流量大或瓶颈路段导致，影响范围覆盖多个车道，持续时间超过一分钟，符合典型拥堵特征。
103,4956,多车事故_20240530085706_突发事件_35653363.mp4,拥堵,多车事故,2024年5月30日08:56至08:57，在外环高速顾戴路北（内）路段，发生了一起多车事故。涉事车辆包括一辆白色面包车和一辆黑色轿车，这些车辆在行驶过程中发生了碰撞，导致车辆位置异常，其中白色面包车斜停在车道上，黑色轿车在其前方。事故现场有人员下车交涉，其他车辆被迫紧急避让或停滞，造成了交通拥堵。此次事故的异常特征在于多辆车同时发生碰撞，且事故地点位于高速公路的繁忙区域，进一步加剧了交通影响。
104,4957,拥堵_20240316155937_突发事件_35416515.mp4,多车事故,拥堵,2024年3月16日15时59分至16时00分，G60市区方向至S20外环高速路段出现交通拥堵事件。该路段位于高速公路弯道区域，道路两侧有绿化带和护栏，上方有指示牌显示“G60 至S20 1/2 限速80”。视频显示，多辆轿车、货车及厢式货车在双向车道上缓慢行驶或停滞，车辆间距明显缩小，车流密度较高，形成连续排队现象，持续时间超过一分钟且无缓解趋势。涉事车辆包括白色厢式货车、红色集装箱货车、白色面包车、黑色轿车及多辆小型客车，均处于低速行驶状态，部分车辆刹车灯持续亮起，表明驾驶员正在减速或等待通行。由于车流密集，导致后方车辆被迫减速并排成队列，影响了整体通行效率。现场未见明显事故、施工或抛洒物等直接诱因，但拥堵特征符合高峰时段或瓶颈路段的交通压力特征，属于典型的交通拥堵事件。
105,4958,占道施工_20230818024706_运行安全_34600742.mp4,拥堵,占道施工,2023年8月18日02:46至02:47期间，外环高速沪太立交东段发生占道施工交通事件。现场可见多辆工程车辆停靠在道路右侧车道，包括一辆黄色工程车和数辆货车，车辆周围设置有多个红白相间的交通锥桶，形成临时隔离区域。多名身穿反光背心的施工人员在车道内活动，部分人员在移动交通锥桶或进行作业。该施工区域导致右侧车道被占用，车辆需绕行至左侧车道通行，造成局部车流减速。施工区域设有警示灯和指示牌，提示前方施工，但未见明显施工围挡或封闭措施，存在一定的交通安全隐患。整体表现为夜间夜间施工，对交通流造成一定影响。
110,4963,异常停车_20240606120515_突发事件_35679057.mp4,异常停车,抛洒物,2024年6月6日14时05分至14时06分，外环高速吴中路路段发生抛洒物事件。视频显示，多块白色板状物散落在行车道上，部分异物随车辆移动持续掉落。涉事车辆不明，但根据抛洒物位置判断，可能为前方货车或集装箱车掉落。抛洒物对道路交通影响较大，多辆车辆在经过该区域时出现紧急避让或减速行为，存在安全隐患。异常特征表现为：抛洒物尺寸较大、持续存在于行车道中、无明显警示标志，且无人员下车处理，持续约一分钟，对道路通行安全构成潜在威胁。
112,4965,拥堵_20231113071958_突发事件_35091185.mp4,拥堵,抛洒物,2023年11月13日07时19分至07时20分，外环高速漕宝路北向南方向出现严重交通拥堵事件。该路段为多车道高速公路，车流密集，车辆以缓慢速度行驶，部分车辆处于停滞状态，排队长度持续延伸，影响通行效率。涉事车辆包括各类轿车、货车、客车及大型运输车，其中绿色集装箱货车、白色厢式货车和黄色出租车等在画面中较为显眼。车辆在多个车道内缓慢移动或完全停止，未见明显事故或障碍物，但整体车流密度极高，导致后方车辆被迫减速并频繁变道，存在潜在追尾风险。异常特征表现为长时间、大范围的车辆积压，且无明显施工或抛洒物迹象，推测为高峰时段车流量过大所致。
113,4966,占道施工_20231116003349_运行安全_35106756.mp4,占道施工,异常停车,2023年11月16日00:33:45至00:34:44期间，嘉闵西桃浦公路南路段夜间监控画面显示，一辆白色轿车在右侧车道内长时间静止不动，车辆未开启双闪灯，且无明显故障迹象或驾驶员下车行为，周围其他车辆正常行驶，部分车辆在经过该车时有轻微变道避让行为，表明该车存在异常停车情况，影响了道路通行安全。该行为符合异常停车判断标准，存在安全隐患。
115,4968,拥堵_20240208073929_突发事件_35357603.mp4,拥堵,抛洒物,2024年02月08日星期四07:39:22至07:40:20期间，在城市高架桥路段，多辆汽车在正常行驶过程中，由于前方一块蓝色包裹状物体导致驾驶员减速并绕行，车辆依次通过该区域时出现避让动作，未见明显追尾或碰撞，但已发生相对秩序紊乱，该事件符合抛洒物判断标准，属于典型抛洒物交通异常。
120,4973,多车事故_20240622062856_突发事件_35717902.mp4,多车事故,异常停车,2024年6月22日06:28:31至06:29:38期间，S20外至S4金山方向的高架道路上发生了一起异常停车事件。一辆红色货车在右侧车道上完全静止，且无驾驶员下车或明显故障迹象，车辆后方有几名人员下车在车旁活动，疑似车辆维修或检查。该车长时间占用行车道，导致后方多辆货车和轿车被迫减速绕行，影响了道路的正常通行秩序。此行为违反了高速公路禁止随意停车的规定，存在安全隐患，且未采取任何警示措施，属于典型的异常停车行为。
122,4975,占道施工_20240530012527_运行安全_35651647.mp4,拥堵,占道施工,2024年05月30日星期四凌晨01:25至01:26期间，在某高速公路路段，发生了占道施工交通事件。现场可见车道被多个锥桶遮挡，施工人员穿着反光背心在进行操作，导致该区域的车道数量减少，车辆需变道或减速通行。涉事车辆包括施工车辆和过往的轿车、货车等，它们被迫绕行或减速通过施工区域。异常特征包括明显的施工设施、施工人员的活动以及车辆被迫改变行驶路线，这些都符合占道施工的判断标准。
124,4977,二轮车辆闯入_20230719084953_突发事件_1965724.mp4,二轮车辆闯入,多车事故,2024年3月1日18时03分（约18:03:03），在G60市区方向入口附近的路段上，发生了一起多车事故。涉事车辆包括一辆红色货车、一辆白色SUV。红色货车停在行车道上，银色金属框架车身明显占据车道，导致后方车辆无法正常通行，部分车辆紧急刹车并存在明显碰撞痕迹。白色SUV则与前方红色货车发生追尾碰撞。事故造成该路段交通拥堵，后方车辆被迫减速或绕行，影响了道路的正常通行秩序。异常特征表现为货车位置异常且存在明显的碰撞痕迹，符合多车事故的判断标准。
128,4981,异常停车_20240624005704_突发事件_35720496.mp4,异常停车,多车事故,2024年06月24日00:57:00至00:57:59，在上海市漕宝路出口附近的高架道路上，发生了一起多车事故。涉事车辆包括一辆白色轿车和一辆灰色SUV，它们在行驶过程中发生了碰撞，导致车辆位置异常，两辆轿车停在车道中央。事故现场有人员下车交涉，且有交警到场处理，其他车辆被迫紧急避让或停滞，交通秩序受到明显影响，显示出典型的多车事故特征。
130,4983,异常停车_20240530151012_突发事件_35654713.mp4,异常停车,拥堵,2024年5月30日15:06至15:07，在外环高速吴淞江桥南路段，发生了一起多车事故。涉事车辆包括一辆白色面包车和一辆黑色轿车，两车在行驶过程中发生碰撞，导致面包车停在车道上，车门打开，驾驶员和乘客站在车旁查看情况。黑色轿车则斜停在面包车前方，影响了后方车辆的正常通行。事故现场可见其他车辆紧急避让或减速绕行，交通秩序受到一定程度的影响，且未见明显施工或抛洒物等其他干扰因素，但事故本身的发生就导致了该路段的拥堵现象。
140,4993,抛洒物_20240216203149_运行安全_35364108.mp4,抛洒物,多车事故,2024年2月16日20时31分至20时32分，外环高速曹安路北段发生一起多车事故。事故发生在夜间，监控画面显示一辆红色轿车停靠在最右侧车道边缘，车门打开，两名人员站在车旁，疑似车辆故障或发生碰撞后停车。该车所在车道未设置警示标志，且影响后方车辆正常通行。周围多辆汽车正常行驶，但因前方停车导致该车道通行受阻，部分车辆在接近时出现减速绕行行为。涉事车辆为两辆小轿车，其中红色轿车与前方车辆发生碰撞，形成局部交通阻塞。事故区域无施工设施或抛洒物，也无人员下车交涉或交警到场处理，但存在明显的车辆位置异常特征，表明为一起临时停车引发的多车事故。该事件造成局部交通流缓行，影响了右侧车道的正常通行效率，属于典型的夜间突发停车事故。
144,4997,二轮车辆闯入_20230715105641_突发事件_1149385.mp4,二轮车辆闯入,拥堵,2023年7月15日10时56分至10时57分，外环高速吴中入口匝道（外）路段出现交通拥堵事件。该路段为多车道高速公路，车流密集，主要由轿车、货车及厢式运输车组成，其中红色集装箱货车、白色厢式货车和蓝色集装箱货车等大型车辆在车道内缓慢行驶或短暂停滞，车辆间距较小，通行速度明显下降，形成持续性排队现象。道路右侧设有“禁止货车通行”及“前方500米紧急停车”等警示标志，表明该区域存在临时限速或禁行限制，进一步加剧了通行压力。车辆在接近匝道汇入点时出现缓行状态，后方车辆持续汇入，导致车流密度持续上升，未见明显事故或抛洒物迹象，但整体车速低于正常通行水平，符合拥堵判断标准。该拥堵影响范围覆盖多个车道，持续时间约一分钟，未见缓解趋势，属于典型的城市快速路瓶颈区域拥堵事件。
146,4999,多车事故_20240623031336_突发事件_35719212.mp4,多车事故,异常停车,2024年6月23日03时13分至03时14分，外环高速京沪立交南2枪机1监控画面显示，夜间雨天路面湿滑，多辆机动车在双向车道上正常行驶。在右侧车道中，一辆白色轿车在右侧应急车道内长时间静止不动，且无驾驶员下车或明显故障迹象，周围其他车辆正常行驶，部分车辆在经过该车时有轻微变道避让行为，表明该车存在异常停车情况，影响了应急车道的正常使用，构成交通安全隐患。
